"ITTER107","Territory","TIPO_DATO15","Demographic data type","SEXISTAT1","Gender","ETA1","Age","STATCIV2","Marital status","TIME","Select time","Value","Flag Codes","Flags"
"ITE2","Umbria","JAN","population on 1st January","9","total","Y88","88 years","99","total","2018","2018",4121,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y88","88 years","99","total","2012","2012",6754,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y88","88 years","99","total","2013","2013",6746,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y88","88 years","99","total","2014","2014",7255,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y88","88 years","99","total","2015","2015",7150,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y88","88 years","99","total","2016","2016",7429,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y88","88 years","99","total","2017","2017",7304,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y88","88 years","99","total","2018","2018",6979,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y88","88 years","99","total","2012","2012",17553,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y88","88 years","99","total","2013","2013",18474,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y88","88 years","99","total","2014","2014",18522,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y88","88 years","99","total","2015","2015",19346,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y88","88 years","99","total","2016","2016",19808,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y88","88 years","99","total","2017","2017",19970,,
"ITE4","Lazio","JAN","population on 1st January","9","total","Y88","88 years","99","total","2018","2018",20781,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y88","88 years","99","total","2012","2012",5049,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y88","88 years","99","total","2013","2013",5183,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y88","88 years","99","total","2014","2014",5456,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y88","88 years","99","total","2015","2015",5553,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y88","88 years","99","total","2016","2016",5754,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y88","88 years","99","total","2017","2017",5732,,
"ITF1","Abruzzo","JAN","population on 1st January","9","total","Y88","88 years","99","total","2018","2018",5701,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y88","88 years","99","total","2012","2012",5018,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y88","88 years","99","total","2013","2013",5289,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y88","88 years","99","total","2014","2014",5091,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y88","88 years","99","total","2015","2015",5767,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y88","88 years","99","total","2016","2016",5626,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y88","88 years","99","total","2017","2017",6186,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y88","88 years","99","total","2018","2018",6230,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",1790,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",1814,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",1700,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",1872,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",2001,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",2091,,
"ITF5","Basilicata","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",2084,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",5066,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",5437,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",5550,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",5682,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",5807,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",5893,,
"ITF6","Calabria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",6050,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",12649,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",12700,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",13938,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",13504,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",14016,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",13908,,
"ITG1","Sicilia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",14587,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",4139,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",4460,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",4681,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",4507,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",5043,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",5017,,
"ITG2","Sardegna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",5451,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",405,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",372,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",365,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",407,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",436,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",436,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",463,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",6806,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",6903,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",6824,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",7103,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",7127,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",7407,,
"ITC3","Liguria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",7565,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",14584,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",14613,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",14633,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",15354,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",15768,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",16562,,
"ITC1","Piemonte","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",16742,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",26224,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",27902,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",28612,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",29149,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",29737,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",31314,,
"ITC4","Lombardia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",32283,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",3162,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",3211,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",3129,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",3233,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",3151,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",3222,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",3352,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",1367,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",1364,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",1339,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",1440,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",1412,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",1457,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",1494,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",1795,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",1847,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",1790,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",1793,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",1739,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",1765,,
"ITD2","Provincia Autonoma Trento","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",1858,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",14523,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",15218,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",15046,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",15698,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",15763,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",16575,,
"ITD3","Veneto","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",16481,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",4776,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",4821,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",4790,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",4679,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",4822,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",4761,,
"ITD4","Friuli-Venezia Giulia","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",4656,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",16278,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",16878,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",16814,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",17500,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",16633,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",17379,,
"ITD5","Emilia-Romagna","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",17436,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",13913,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",14484,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",14725,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",14842,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",14685,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",15262,,
"ITE1","Toscana","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",15355,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",3440,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",3564,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",3648,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",3722,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2016","2016",3731,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2017","2017",3786,,
"ITE2","Umbria","JAN","population on 1st January","9","total","Y89","89 years","99","total","2018","2018",3575,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y89","89 years","99","total","2012","2012",5699,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y89","89 years","99","total","2013","2013",5966,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y89","89 years","99","total","2014","2014",5978,,
"ITE3","Marche","JAN","population on 1st January","9","total","Y89","89 years","99","total","2015","2015",6429,,
